date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:54	39741/39741	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2018:52:38%20GMT	https://reactheme.com/products/html/waretech/index-2_onepage.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/index-2_onepage.html	(from )
16:37:56	67/67	---MC-	200	added ('OK')	text/plain	date:Mon,%2013%20Jun%202022%2010:37:54%20GMT	https://reactheme.com/robots.txt		(from )
16:37:57	3169/3169	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/favicon.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/favicon.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:37:58	3351/3351	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/owl.carousel.min.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/owl.carousel.min.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:37:58	209890/209890	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/bootstrap.min.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/bootstrap.min.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:37:58	80963/80963	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/animate.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/animate.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:37:59	6951/6951	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/magnific-popup.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/magnific-popup.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:00	2205/2205	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/metisMenu.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/metisMenu.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:00	4007/4007	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/nice-select.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/nice-select.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:01	170990/170990	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/all.min.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/all.min.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:01	37391/37391	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:54%20GMT	https://reactheme.com/products/html/waretech/index.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/index.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:01	152776/152776	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/spacing.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/spacing.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:02	222384/222384	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/css/main.css	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/main.css	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:03	4512/4512	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/logo/header-logo-2.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/logo/header-logo-2.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:04	1110/1110	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/icon/bar-1.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/icon/bar-1.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:04	21444/21444	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/contact.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/contact.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:04	4633/4633	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/logo/header-logo-1.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/logo/header-logo-1.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:05	30848/30848	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/about/about-1.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/about/about-1.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:05	121108/121108	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/pattern/offset-sidebar-bg.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/pattern/offset-sidebar-bg.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:06	43995/43995	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/about/about-3.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/about/about-3.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:07	6865/6865	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/icon/s-2a.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/icon/s-2a.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:08	25243/25243	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/services-details.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/services-details.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:08	7458/7458	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/icon/s-2b.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/icon/s-2b.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:08	3924/3924	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/icon/s-2c.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/icon/s-2c.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:08	33628/33628	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/about/about-4.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/about/about-4.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:09	26248/26248	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/case-details.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/case-details.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:10	76209/76209	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/case/case-2.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/case/case-2.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:10	76397/76397	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/case/case-1.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/case/case-1.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:10	19655/19655	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/case/case-3.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/case/case-3.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:10	3370/3370	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-1.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-1.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:10	3925/3925	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-1g.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-1g.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:11	3300/3300	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-2.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-2.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:11	3385/3385	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-2g.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-2g.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:11	3950/3950	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-3.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-3.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:11	4351/4351	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-3g.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-3g.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:12	3232/3232	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-4.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-4.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:12	3610/3610	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-4g.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-4g.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:13	3942/3942	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-5.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-5.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:13	4574/4574	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/brand/brand-5g.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/brand/brand-5g.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:13	2032/2032	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/counter/ic-3.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/counter/ic-3.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:14	63591/63591	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/counter/count-1.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/counter/count-1.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:14	2288/2288	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/counter/ic-1.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/counter/ic-1.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:14	3141/3141	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/counter/ic-2.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/counter/ic-2.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:15	5483/5483	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/price/ic-1.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/price/ic-1.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:15	4247/4247	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/price/ic-2.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/price/ic-2.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:15	24537/24537	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/portfolio.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/portfolio.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:16	4551/4551	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/price/ic-3.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/price/ic-3.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:16	3950/3950	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/price/ic-4.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/price/ic-4.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:17	33094/33094	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/news-details.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/news-details.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:17	31989/31989	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/blog/blog-5.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/blog/blog-5.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:19	9182/9182	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/blog/blog-6.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/blog/blog-6.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:20	9281/9281	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/blog/blog-7.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/blog/blog-7.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:20	8668/8668	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/blog/blog-8.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/blog/blog-8.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:20	9509/9509	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/team/team-1.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/team/team-1.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:21	9287/9287	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/team/team-2.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/team/team-2.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:21	10015/10015	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/team/team-3.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/team/team-3.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:22	10604/10604	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/team/team-4.jpg	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/team/team-4.jpg	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:22	2172/2172	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/contact/telephone.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/contact/telephone.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:22	2077/2077	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/contact/mail.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/contact/mail.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:23	27717/27717	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/about.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/about.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:24	28036/28036	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/services.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/services.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:24	31697/31697	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/faq.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/faq.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:25	3590/3590	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/img/logo/footer-logo-2.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/img/logo/footer-logo-2.png	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:25	25937/25937	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/history.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/history.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:26	27829/27829	---M--	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2019:27:52%20GMT	https://reactheme.com/products/html/waretech/team.html	F:/study_material/template/template-1/reactheme.com/products/html/waretech/team.html	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:26	8636/8636	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/vendor/modernizr-3.5.0.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/vendor/modernizr-3.5.0.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:26	6160/6160	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/jquery.singlePageNav.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/jquery.singlePageNav.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:27	85578/85578	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/vendor/jquery-2.2.4.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/vendor/jquery-2.2.4.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:27	18555/18555	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/vendor/popper.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/vendor/popper.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:28	4792/4792	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/metisMenu.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/metisMenu.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:28	44342/44342	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/owl.carousel.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/owl.carousel.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:28	60091/60091	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/vendor/bootstrap.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/vendor/bootstrap.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:29	5825/5825	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/jquery.nice-select.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/jquery.nice-select.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:29	8415/8415	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/wow.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/wow.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:30	1067/1067	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/jquery.counterup.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/jquery.counterup.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:30	8044/8044	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/waypoints.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/waypoints.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:31	2035/2035	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/jquery.scrollUp.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/jquery.scrollUp.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:32	35445/35445	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/isotope.pkgd.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/isotope.pkgd.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:32	5594/5594	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/imagesloaded.pkgd.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/imagesloaded.pkgd.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:32	20216/20216	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/jquery.magnific-popup.min.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/jquery.magnific-popup.min.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:32	760/760	---M--	200	added ('OK')	application/javascript	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/js/plugins.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/plugins.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:33	10847/10847	---M--	200	added ('OK')	application/javascript	date:Tue,%2019%20Apr%202022%2005:12:21%20GMT	https://reactheme.com/products/html/waretech/js/main.js	F:/study_material/template/template-1/reactheme.com/products/html/waretech/js/main.js	(from https://reactheme.com/products/html/waretech/index-2_onepage.html)
16:38:36	129043/129043	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2010:38:32%20GMT	https://reactheme.com/products/html/waretech/css/owl.video.play.png	F:/study_material/template/template-1/reactheme.com/products/html/waretech/css/owl.video.play.png	(from https://reactheme.com/products/html/waretech/css/owl.carousel.min.css)
16:38:39	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/fonts/fa-brands-400.eot	F:/study_material/template/template-1/reactheme.com/products/html/waretech/fonts/fa-brands-400.eot	(from https://reactheme.com/products/html/waretech/css/all.min.css)
16:38:40	76500/76500	---M--	200	added ('OK')	font/woff2	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/fonts/fa-brands-400.woff2	F:/study_material/template/template-1/reactheme.com/products/html/waretech/fonts/fa-brands-400.woff2	(from https://reactheme.com/products/html/waretech/css/all.min.css)
16:38:40	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/fonts/fa-brands-400.eot?	F:/study_material/template/template-1/reactheme.com/products/html/waretech/fonts/fa-brands-400d41d.eot	(from https://reactheme.com/products/html/waretech/css/all.min.css)
16:38:40	89824/89824	---M--	200	added ('OK')	font/woff	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/fonts/fa-brands-400.woff	F:/study_material/template/template-1/reactheme.com/products/html/waretech/fonts/fa-brands-400.woff	(from https://reactheme.com/products/html/waretech/css/all.min.css)
16:38:42	132728/132728	---M--	200	added ('OK')	font/ttf	date:Wed,%2016%20Mar%202022%2010:45:11%20GMT	https://reactheme.com/products/html/waretech/fonts/fa-brands-400.ttf	F:/study_material/template/template-1/reactheme.com/products/html/waretech/fonts/fa-brands-400.ttf	(from https://reactheme.com/products/html/waretech/css/all.min.css)
